,names,links
0,3-D Man ,https://www.marvel.com/characters/3-d-man-chandler
1,3-D Man ,https://www.marvel.com/characters/3-d-man-delroy-garrett
2,8-Ball ,https://www.marvel.com/characters/8-ball-jeff-hagees
3,A ,https://www.marvel.com/characters/a-lady-killers
4,Aamir Khan,https://www.marvel.com/characters/aamir-khan
5,Aardwolf,https://www.marvel.com/characters/aardwolf
6,Abdul Alhazred,https://www.marvel.com/characters/abdul-alhazred
7,Aberration,https://www.marvel.com/characters/aberration
8,Abigail Brand,https://www.marvel.com/characters/abigail-brand
9,Abomination,https://www.marvel.com/characters/abomination
10,Abraxas,https://www.marvel.com/characters/abraxas
11,Absorbing Man,https://www.marvel.com/characters/absorbing-man
12,Abyss ,https://www.marvel.com/characters/abyss-age-of-apocalypse
13,Abyss ,https://www.marvel.com/characters/abyss-alien
14,Abyss,https://www.marvel.com/characters/abyss
15,Ace ,https://www.marvel.com/characters/ace-g-r-a-m-p-a
16,Achebe,https://www.marvel.com/characters/achebe
17,Acrobat ,https://www.marvel.com/characters/acrobat-carl-zante
18,Acroyear,https://www.marvel.com/characters/acroyear
19,Adam Destine,https://www.marvel.com/characters/adam-destine
20,Adam II ,https://www.marvel.com/characters/adam-ii-earth-8206
21,Adam Mann,https://www.marvel.com/characters/adam-mann
22,Adaptoid ,https://www.marvel.com/characters/adaptoid-new-enforcers
23,Adaptoid ,https://www.marvel.com/characters/adaptoid-spawn
24,Administrator,https://www.marvel.com/characters/administrator
25,Adversary,https://www.marvel.com/characters/adversary
26,Aegis ,https://www.marvel.com/characters/aegis-lady-of-all-sorrows
27,Aegis ,https://www.marvel.com/characters/aegis-trey-rollins
28,Aero,https://www.marvel.com/characters/aero-lei-ling
29,Aero,https://www.marvel.com/characters/aero-melody-guthrie
30,Aftershock ,https://www.marvel.com/characters/aftershock-earth-982
31,Agatha Harkness,https://www.marvel.com/characters/agatha-harkness
32,Aged Genghis,https://www.marvel.com/characters/aged-genghis
33,Agent ,https://www.marvel.com/characters/agent-rick-mason
34,Agent Mobius,https://www.marvel.com/characters/agent-mobius
35,Agent X ,https://www.marvel.com/characters/agent-x-nijo
36,Agent Zero,https://www.marvel.com/characters/agent-zero
37,Aggamon,https://www.marvel.com/characters/aggamon
38,El Águila ,https://www.marvel.com/characters/aguila-alejandro-montoya
39,Aguila ,https://www.marvel.com/characters/aguila-paco-montoya
40,Ahab,https://www.marvel.com/characters/ahab
41,Ai Apaec,https://www.marvel.com/characters/ai-apaec
42,Air-Walker ,https://www.marvel.com/characters/air-walker-gabriel-lan
43,Airstrike ,https://www.marvel.com/characters/airstrike-dmitri-bukharin
44,Aisha,https://www.marvel.com/characters/aisha
45,Ajak,https://www.marvel.com/characters/ajak
46,Ajax ,https://www.marvel.com/characters/ajax-francis
47,Ajaxis,https://www.marvel.com/characters/ajaxis
48,Akhenaten,https://www.marvel.com/characters/akhenaten
49,Aladi Ko Eke,https://www.marvel.com/characters/aladi-ko-eke
50,Alan O'Neil,https://www.marvel.com/characters/alan-o-neil
51,Albert ,https://www.marvel.com/characters/albert-elsie-dee
52,Albino ,https://www.marvel.com/characters/albino-augusta-seger
53,Albion ,https://www.marvel.com/characters/albion-peter-hunter
54,Alchemy,https://www.marvel.com/characters/alchemy
55,Aldebron,https://www.marvel.com/characters/aldebron
56,Aleta Ogord,https://www.marvel.com/characters/aleta-ogord
57,Alex Wilder,https://www.marvel.com/characters/alex-wilder
58,Alexander Bont,https://www.marvel.com/characters/alexander-bont
59,Alexander Lexington,https://www.marvel.com/characters/alexander-lexington
60,Alflyse,https://www.marvel.com/characters/alflyse
61,Alice,https://www.marvel.com/characters/alice
62,Alicia Masters,https://www.marvel.com/characters/alicia-masters
63,Alioth,https://www.marvel.com/characters/alioth
64,Alkhema,https://www.marvel.com/characters/alkhema
65,All-American,https://www.marvel.com/characters/all-american
66,Allatou,https://www.marvel.com/characters/allatou
67,Alpha the Ultimate Mutant,https://www.marvel.com/characters/alpha-the-ultimate-mutant
68,Alphonso Mackenzie,https://www.marvel.com/characters/alphonso-mack-mackenzie
69,Alter Ego,https://www.marvel.com/characters/alter-ego
70,Alvi Brorson,https://www.marvel.com/characters/alvi
71,Alysande Stuart,https://www.marvel.com/characters/alysande-stuart
72,Alyssa Moy,https://www.marvel.com/characters/alyssa-moy
73,Brawn,https://www.marvel.com/characters/amadeus-cho
74,Amalgam,https://www.marvel.com/characters/amalgam
75,Amanda,https://www.marvel.com/characters/amanda
76,Amelia Voght,https://www.marvel.com/characters/amelia-voght
77,Amergin,https://www.marvel.com/characters/amergin
78,America Chavez,https://www.marvel.com/characters/miss-america-america-chavez
79,American Eagle ,https://www.marvel.com/characters/american-eagle-jason-strongbow
80,Americop,https://www.marvel.com/characters/americop
81,Amiko,https://www.marvel.com/characters/amiko
82,Aminedi,https://www.marvel.com/characters/aminedi
83,Ammit,https://www.marvel.com/characters/ammit
84,Amphibion,https://www.marvel.com/characters/amphibion
85,Amphibius,https://www.marvel.com/characters/amphibius
86,Amun,https://www.marvel.com/characters/amun
87,Anaconda,https://www.marvel.com/characters/anaconda
88,Anak,https://www.marvel.com/characters/anak
89,Ananastasia,https://www.marvel.com/characters/ananastasia
90,Anarchist,https://www.marvel.com/characters/anarchist
91,Ancient One,https://www.marvel.com/characters/ancient-one
92,Andrea ,https://www.marvel.com/characters/andrea-andreas-von-strucker-ultimate
93,Android Man,https://www.marvel.com/characters/android-man
94,Aneka,https://www.marvel.com/characters/aneka
95,Anelle,https://www.marvel.com/characters/anelle
96,Anesthesia ,https://www.marvel.com/characters/anesthesia-ana
97,Angar the Screamer,https://www.marvel.com/characters/angar-the-screamer
98,Angel ,https://www.marvel.com/characters/angel-angel-salvadore
99,Angel ,https://www.marvel.com/characters/angel-earth-311
100,Angel ,https://www.marvel.com/characters/angel-ultimate
101,Angel ,https://www.marvel.com/characters/angel-warren-worthington-iii
102,Angel Dust,https://www.marvel.com/characters/angel-dust
103,Angel Face,https://www.marvel.com/characters/angel-face
104,Angela,https://www.marvel.com/characters/angela-aldrif-odinsdottir
105,Anita Blake ,https://www.marvel.com/characters/anita-blake-anita-blake-universe
106,Ankhi,https://www.marvel.com/characters/ankhi
107,Dr. Annabelle Riggs,https://www.marvel.com/characters/annabelle-riggs
108,Annalee,https://www.marvel.com/characters/annalee
109,Anne-Marie Cortez,https://www.marvel.com/characters/anne-marie-cortez
110,Annie Ghazikhanian,https://www.marvel.com/characters/annie-ghazikhanian
111,Annihilus,https://www.marvel.com/characters/annihilus
112,Anole,https://www.marvel.com/characters/anole
113,Anomaly,https://www.marvel.com/characters/anomaly
114,Answer ,https://www.marvel.com/characters/answer-aaron-nicholson
115,Ant-Man ,https://www.marvel.com/characters/ant-man-eric-o-grady
116,Ant-Man,https://www.marvel.com/characters/ant-man-scott-lang
117,Anthropomorpho,https://www.marvel.com/characters/anthropomorpho
118,Anti-Cap,https://www.marvel.com/characters/anti-cap
119,Antiphon the Overseer,https://www.marvel.com/characters/antiphon-the-overseer
120,Anubis,https://www.marvel.com/characters/anubis
121,Anvil ,https://www.marvel.com/characters/anvil-john-anvil
122,Apache Kid ,https://www.marvel.com/characters/apache-kid-alan-krandal
123,Apache Kid ,https://www.marvel.com/characters/apache-kid-rosa
124,Ape ,https://www.marvel.com/characters/ape-morlock
125,Ape Largo ,https://www.marvel.com/characters/ape-largo-earth-1211
126,Apocalypse ,https://www.marvel.com/characters/apocalypse-age-of-apocalypse
127,Apocalypse ,https://www.marvel.com/characters/apocalypse-earth-58163
128,Apocalypse ,https://www.marvel.com/characters/apocalypse-en-sabah-nur
129,Apocalypse Beast,https://www.marvel.com/characters/apocalypse-beast
130,Apollo,https://www.marvel.com/characters/apollo
131,Appraiser,https://www.marvel.com/characters/appraiser
132,Aquarian,https://www.marvel.com/characters/aquarian
133,Aqueduct,https://www.marvel.com/characters/aqueduct
134,Aquon,https://www.marvel.com/characters/aquon
135,Arabian Knight ,https://www.marvel.com/characters/arabian-knight-abdul-qamar
136,Arachne ,https://www.marvel.com/characters/arachne-julia-carpenter
137,Araki,https://www.marvel.com/characters/araki
138,Aralune,https://www.marvel.com/characters/aralune
139,Arc,https://www.marvel.com/characters/arc
140,Arcade,https://www.marvel.com/characters/arcade
141,Arcanna,https://www.marvel.com/characters/arcanna
142,Arch-E-5912,https://www.marvel.com/characters/arch-e-5912
143,Arclight,https://www.marvel.com/characters/arclight
144,Arcturus Rann,https://www.marvel.com/characters/arcturus-rann
145,Ares,https://www.marvel.com/characters/ares
146,Aria,https://www.marvel.com/characters/aria
147,Arides,https://www.marvel.com/characters/arides
148,Arishem,https://www.marvel.com/characters/arishem
149,Arize,https://www.marvel.com/characters/arize
150,Armadillo,https://www.marvel.com/characters/armadillo
151,Armageddon ,https://www.marvel.com/characters/armageddon-arm-chedon
152,Armor ,https://www.marvel.com/characters/armor-hisako-ichiki
153,Armorer,https://www.marvel.com/characters/armorer
154,Arnim Zola,https://www.marvel.com/characters/arnim-zola
155,Arranger,https://www.marvel.com/characters/arranger
156,Arsenal,https://www.marvel.com/characters/arsenal
157,Artie Maddicks,https://www.marvel.com/characters/artie-maddicks
158,Artume,https://www.marvel.com/characters/artume
159,Asbestos Lady,https://www.marvel.com/characters/asbestos-lady
160,Asbestos Man,https://www.marvel.com/characters/asbestos-man
161,Asgardians,https://www.marvel.com/characters/asgardians
162,Ashcan,https://www.marvel.com/characters/ashcan
163,Asmodeus,https://www.marvel.com/characters/asmodeus
164,Asp ,https://www.marvel.com/characters/asp-cleo-nefertiti
165,Assassin ,https://www.marvel.com/characters/assassin-mimeyoshi
166,Asteroth,https://www.marvel.com/characters/asteroth
167,Astra,https://www.marvel.com/characters/astra
168,Astronomer,https://www.marvel.com/characters/astronomer
169,Asylum ,https://www.marvel.com/characters/asylum-henrique-gallante
170,Atalon ,https://www.marvel.com/characters/atalon-earth-93060
171,Atlas ,https://www.marvel.com/characters/atlas-erik-josten
172,Atlas ,https://www.marvel.com/characters/atlas-steve-rand
173,Atlez,https://www.marvel.com/characters/atlez
174,Atleza,https://www.marvel.com/characters/atleza
175,Atom-Smasher ,https://www.marvel.com/characters/atom-smasher-michael-english
176,Atom-Smasher ,https://www.marvel.com/characters/atom-smasher-ronald-english
177,Att-Lass,https://www.marvel.com/characters/att-lass
178,Attuma,https://www.marvel.com/characters/attuma
179,Atum,https://www.marvel.com/characters/atum
180,Pug,https://www.marvel.com/characters/augustus-pug-pugliese
181,Augustus Beezer ,https://www.marvel.com/characters/augustus-beezer-ultimate
182,Aunt May ,https://www.marvel.com/characters/aunt-may-may-parker
183,Auran,https://www.marvel.com/characters/auran
184,Aurora,https://www.marvel.com/characters/aurora
185,Authority,https://www.marvel.com/characters/authority
186,Avalanche,https://www.marvel.com/characters/avalanche
187,Avarrish,https://www.marvel.com/characters/avarrish
188,Avoe,https://www.marvel.com/characters/avoe
189,Awesome Andy,https://www.marvel.com/characters/awesome-andy
190,Axeman Bone,https://www.marvel.com/characters/axeman-bone
191,Axon,https://www.marvel.com/characters/axon
192,Axum,https://www.marvel.com/characters/axum
193,Ayo,https://www.marvel.com/characters/ayo
194,Azazel,https://www.marvel.com/characters/azazel
195,Ba'al,https://www.marvel.com/characters/ba-al
196,Ba'al ,https://www.marvel.com/characters/ba-al-ba-al-hadad
197,Bakuto,https://www.marvel.com/characters/bakuto
198,Balder,https://www.marvel.com/characters/balder
199,Balkaa,https://www.marvel.com/characters/balkaa
200,Bambi Modica,https://www.marvel.com/characters/bambi-modica
201,Ban-Luck,https://www.marvel.com/characters/ban-luck
202,Bang,https://www.marvel.com/characters/bang
203,Banshee,https://www.marvel.com/characters/banshee
204,Bantam,https://www.marvel.com/characters/bantam
205,Barbarus,https://www.marvel.com/characters/barbarus
206,Barnacle,https://www.marvel.com/characters/barnacle
207,Baron Blood ,https://www.marvel.com/characters/baron-blood-falsworth
208,Baron Heinrich Zemo ,https://www.marvel.com/characters/baron-heinrich-zemo-counter-earth
209,Baron Mordo ,https://www.marvel.com/characters/baron-mordo-karl-mordo
210,Baron Strucker,https://www.marvel.com/characters/baron-strucker
211,Baron von Blitzschlag,https://www.marvel.com/characters/baron-von-blitzschlag
212,Baron Zebek,https://www.marvel.com/characters/baron-zebek
213,Baron Zemo ,https://www.marvel.com/characters/baron-zemo-heinrich-zemo
214,Zemo,https://www.marvel.com/characters/baron-zemo-helmut-zemo
215,Baroness ,https://www.marvel.com/characters/baroness-heike-zemo
216,Baroness Blood,https://www.marvel.com/characters/baroness-blood
217,Baroness S'Bak,https://www.marvel.com/characters/baroness-s-bak
218,Basher,https://www.marvel.com/characters/basher
219,Basilisk ,https://www.marvel.com/characters/basilisk-basil-elks
220,Basilisk ,https://www.marvel.com/characters/basilisk-proto-husk
221,Bastion,https://www.marvel.com/characters/bastion
222,Batch-13,https://www.marvel.com/characters/batch-13
223,Battering Ram,https://www.marvel.com/characters/battering-ram
224,Battlestar,https://www.marvel.com/characters/battlestar-lemar-hoskins
225,Batwing,https://www.marvel.com/characters/batwing
226,Beak,https://www.marvel.com/characters/beak
227,Beast ,https://www.marvel.com/characters/beast-earth-311
228,Beast ,https://www.marvel.com/characters/beast-henry-mccoy
229,Beast ,https://www.marvel.com/characters/beast-ultimate
230,Beautiful Dreamer,https://www.marvel.com/characters/beautiful-dreamer
231,Bedlam ,https://www.marvel.com/characters/bedlam-jesse-aaronson
232,Beef,https://www.marvel.com/characters/beef
233,Beetle ,https://www.marvel.com/characters/beetle-joaquim
234,Beetle ,https://www.marvel.com/characters/beetle-leila-davis
235,Beetle ,https://www.marvel.com/characters/beetle-mk-ii
236,Beetle ,https://www.marvel.com/characters/beetle-mk-iii
237,Belasco,https://www.marvel.com/characters/belasco
238,Bella,https://www.marvel.com/characters/bella
239,Bella Donna Boudreaux,https://www.marvel.com/characters/bella-donna-boudreaux
240,Bellona,https://www.marvel.com/characters/bellona
241,Ben Parker ,https://www.marvel.com/characters/ben-parker-earth-6078
242,Ben Parker ,https://www.marvel.com/characters/ben-parker-proto-husk
243,Ben Parker ,https://www.marvel.com/characters/ben-parker-ultimate
244,Ben Urich,https://www.marvel.com/characters/ben-urich
245,Ben Urich ,https://www.marvel.com/characters/ben-urich-ultimate
246,Bengal ,https://www.marvel.com/characters/bengal-duc-no-tranh
247,Benjamin Rabin,https://www.marvel.com/characters/benjamin-rabin
248,Bennett Brant,https://www.marvel.com/characters/bennett-brant
249,Berzerker,https://www.marvel.com/characters/berzerker
250,Beta Ray Bill,https://www.marvel.com/characters/beta-ray-bill
251,Betsy Braddock ,https://www.marvel.com/characters/betsy-braddock-ultimate
252,Betty Brant,https://www.marvel.com/characters/betty-brant
253,Betty Ross ,https://www.marvel.com/characters/betty-ross-ultimate
254,Betty Swanson,https://www.marvel.com/characters/betty-swanson
255,Bevatron,https://www.marvel.com/characters/bevatron
256,Beverly Switzler,https://www.marvel.com/characters/beverly-switzler
257,Big Bertha,https://www.marvel.com/characters/big-bertha
258,Big Mother,https://www.marvel.com/characters/big-mother
259,Big Wheel,https://www.marvel.com/characters/big-wheel
260,Big Zero,https://www.marvel.com/characters/big-zero
261,Biggie Benson,https://www.marvel.com/characters/biggie-benson
262,Bird-Man ,https://www.marvel.com/characters/bird-man-henry-hawk
263,Bird-Man ,https://www.marvel.com/characters/bird-man-proto-husk
264,Bishop ,https://www.marvel.com/characters/bishop-earth-58163
265,Bishop ,https://www.marvel.com/characters/bishop-lucas-bishop
266,Bison,https://www.marvel.com/characters/bison
267,Bitter Frost ,https://www.marvel.com/characters/bitter-frost-earth-982
268,Black Abbott,https://www.marvel.com/characters/black-abbott
269,Black Bolt,https://www.marvel.com/characters/black-bolt
270,Black Bolt ,https://www.marvel.com/characters/black-bolt-ultimate
271,Black Box,https://www.marvel.com/characters/black-box
272,Black Cat,https://www.marvel.com/characters/black-cat-felicia-hardy
273,Black Cat ,https://www.marvel.com/characters/black-cat-ultimate
274,Cull Obsidian,https://www.marvel.com/characters/cull-obsidian
275,Black Jack Tarr,https://www.marvel.com/characters/black-jack-tarr
276,Black Knight ,https://www.marvel.com/characters/black-knight-dane-whitman
277,Black Knight ,https://www.marvel.com/characters/black-knight-nathan-garrett
278,Black Knight ,https://www.marvel.com/characters/black-knight-sir-percy-of-scandia
279,Black Light,https://www.marvel.com/characters/black-light
280,Black Mamba,https://www.marvel.com/characters/black-mamba
281,Black Mariah,https://www.marvel.com/characters/black-mariah
282,Black Panther ,https://www.marvel.com/characters/black-panther-earth-2992
283,Black Panther ,https://www.marvel.com/characters/black-panther-earth-58163
284,Black Panther,https://www.marvel.com/characters/black-panther-king-tchaka
285,Black Panther,https://www.marvel.com/characters/black-panther-t-challa
286,Black Queen ,https://www.marvel.com/characters/black-queen-emma-steed
287,Black Raazer,https://www.marvel.com/characters/black-raazer
288,Black Rose,https://www.marvel.com/characters/black-rose
289,Black Swan,https://www.marvel.com/characters/black-swan
290,Black Tarantula,https://www.marvel.com/characters/black-tarantula
291,Black Tom,https://www.marvel.com/characters/black-tom
292,Black Widow ,https://www.marvel.com/characters/black-widow-earth-311
293,Black Widow,https://www.marvel.com/characters/black-widow-natasha-romanoff
294,Black Widow ,https://www.marvel.com/characters/black-widow-ultimate
295,Yelena,https://www.marvel.com/characters/black-widow-yelena
296,BlackCloak,https://www.marvel.com/characters/blackcloak
297,Blackhand ,https://www.marvel.com/characters/blackhand-earth-691
298,Blackheart,https://www.marvel.com/characters/blackheart
299,Blackjack O'Hare,https://www.marvel.com/characters/blackjack-o-hare
300,Blacklash,https://www.marvel.com/characters/blacklash
301,Blackout ,https://www.marvel.com/characters/blackout-lilin
302,Blackout ,https://www.marvel.com/characters/blackout-marcus-daniels
303,Blackthorn,https://www.marvel.com/characters/blackthorn
304,Blackwing,https://www.marvel.com/characters/blackwing
305,Blade,https://www.marvel.com/characters/blade-eric-brooks
306,Blake Tower,https://www.marvel.com/characters/blake-tower
307,Blank,https://www.marvel.com/characters/blank
308,Blaquesmith,https://www.marvel.com/characters/blaquesmith
309,Blastaar,https://www.marvel.com/characters/blastaar
310,Blazing Skull ,https://www.marvel.com/characters/blazing-skull-mark-todd
311,Blimp,https://www.marvel.com/characters/blimp
312,Blind Al,https://www.marvel.com/characters/blind-al
313,Blind Justice,https://www.marvel.com/characters/blind-justice
314,Blindspot,https://www.marvel.com/characters/blindspot
315,Blink,https://www.marvel.com/characters/blink-clarice-ferguson
316,Blink ,https://www.marvel.com/characters/blink-earth-295
317,Bliss,https://www.marvel.com/characters/bliss
318,Blistik,https://www.marvel.com/characters/blistik
319,Blitziana,https://www.marvel.com/characters/blitziana
320,Blitzkrieger,https://www.marvel.com/characters/blitzkrieger
321,Blizzard ,https://www.marvel.com/characters/blizzard-donald-gill
322,Blob,https://www.marvel.com/characters/blob
323,Blob ,https://www.marvel.com/characters/blob-ultimate
324,Blockade ,https://www.marvel.com/characters/blockade-earth-691
325,Blockbuster ,https://www.marvel.com/characters/blockbuster-bart-dietzel
326,Blockbuster ,https://www.marvel.com/characters/blockbuster-michael-baer
327,Bloke,https://www.marvel.com/characters/bloke
328,Blood Brothers,https://www.marvel.com/characters/blood-brothers
329,Blood Shadow,https://www.marvel.com/characters/blood-shadow
330,Blood Spider,https://www.marvel.com/characters/blood-spider
331,Bloodaxe,https://www.marvel.com/characters/bloodaxe
332,Bloodhawk ,https://www.marvel.com/characters/bloodhawk-earth-928
333,Bloodlust,https://www.marvel.com/characters/bloodlust
334,Bloodscream,https://www.marvel.com/characters/bloodscream
335,Bloodshed,https://www.marvel.com/characters/bloodshed
336,Bloodwraith,https://www.marvel.com/characters/bloodwraith
337,Blow-Hard,https://www.marvel.com/characters/blow-hard
338,Blue Diamond,https://www.marvel.com/characters/blue-diamond
339,Blue Marvel,https://www.marvel.com/characters/blue-marvel
340,Blue Shield,https://www.marvel.com/characters/blue-shield
341,Blue Streak ,https://www.marvel.com/characters/blue-streak-don-thomas
342,Blue Streak ,https://www.marvel.com/characters/blue-streak-jonathan-swift
343,Bluebird ,https://www.marvel.com/characters/bluebird-sally-avril
344,Boar,https://www.marvel.com/characters/boar
345,Bob,https://www.marvel.com/characters/bob-agent-of-hydra
346,Bogeyman,https://www.marvel.com/characters/bogeyman
347,Bolivar Trask,https://www.marvel.com/characters/bolivar-trask
348,Bonebreaker,https://www.marvel.com/characters/bonebreaker
349,Bonehead,https://www.marvel.com/characters/bonehead
350,Bonnie,https://www.marvel.com/characters/bonnie
351,Bookie,https://www.marvel.com/characters/bookie
352,Bookworm,https://www.marvel.com/characters/bookworm
353,Boom,https://www.marvel.com/characters/boom
354,Boom-Boom,https://www.marvel.com/characters/tabitha-smith
355,Boomerang,https://www.marvel.com/characters/boomerang
356,Boomslang,https://www.marvel.com/characters/boomslang
357,Bor,https://www.marvel.com/characters/bor
358,Borgia,https://www.marvel.com/characters/borgia
359,Boris,https://www.marvel.com/characters/boris
360,Bounty,https://www.marvel.com/characters/bounty
361,Bova,https://www.marvel.com/characters/bova
362,Box ,https://www.marvel.com/characters/box-roger-bochs
363,Boy-Thing,https://www.marvel.com/characters/boy-thing
364,Brahl ,https://www.marvel.com/characters/brahl-earth-691
365,Brent Jackson,https://www.marvel.com/characters/brent-jackson
366,Brian Banner,https://www.marvel.com/characters/brian-banner
367,Bride of Nine Spiders ,https://www.marvel.com/characters/bride-of-nine-spiders-immortal-weapons
368,Bride of Nine Spiders ,https://www.marvel.com/characters/bride-of-nine-spiders-lightning-lords
369,Brightstorm,https://www.marvel.com/characters/brightstorm
370,Brio,https://www.marvel.com/characters/brio
371,Broken Blade,https://www.marvel.com/characters/broken-blade
372,Bron-Char,https://www.marvel.com/characters/bron-char
373,Brothers Grimm ,https://www.marvel.com/characters/brothers-grimm-grimes
374,Brothers Grimm ,https://www.marvel.com/characters/brothers-grimm-nathan-dolly
375,Bruno Carrelli,https://www.marvel.com/characters/bruno-carrelli
376,Brutacus ,https://www.marvel.com/characters/brutacus-proto-husk
377,Brynocki,https://www.marvel.com/characters/brynocki
378,Bubonicus ,https://www.marvel.com/characters/bubonicus-earth-691
379,Bucky ,https://www.marvel.com/characters/bucky-fred-davis
380,Bucky ,https://www.marvel.com/characters/bucky-proto-husk
381,Bug,https://www.marvel.com/characters/bug
382,Bug-Eyed Voice,https://www.marvel.com/characters/bug-eyed-voice
383,Bull,https://www.marvel.com/characters/bull
384,Bull Brogin,https://www.marvel.com/characters/bull-brogin
385,Bulldozer ,https://www.marvel.com/characters/bulldozer-henry-camp
386,Bullseye,https://www.marvel.com/characters/bullseye
387,Bushmaster ,https://www.marvel.com/characters/bushmaster-quincy-mciver
388,Bushwacker,https://www.marvel.com/characters/bushwacker
389,Busta Bloodvessel,https://www.marvel.com/characters/busta-bloodvessel
390,Byrrah,https://www.marvel.com/characters/byrrah
391,Byte,https://www.marvel.com/characters/byte
392,Cable,https://www.marvel.com/characters/cable-nathan-summers
393,Caffrey,https://www.marvel.com/characters/caffrey
394,Caiera,https://www.marvel.com/characters/caiera
395,Cain Marko ,https://www.marvel.com/characters/cain-marko-age-of-apocalypse
396,Calavera,https://www.marvel.com/characters/calavera
397,Caliban,https://www.marvel.com/characters/caliban
398,Caliban ,https://www.marvel.com/characters/caliban-age-of-apocalypse
399,Callisto,https://www.marvel.com/characters/callisto
400,Callisto ,https://www.marvel.com/characters/callisto-age-of-apocalypse
401,Calvin Morse,https://www.marvel.com/characters/calvin-morse
402,Calvin Rankin ,https://www.marvel.com/characters/calvin-rankin-age-of-apocalypse
403,Cameron Hodge,https://www.marvel.com/characters/cameron-hodge
404,Cammi,https://www.marvel.com/characters/cammi
405,Candi Muggins,https://www.marvel.com/characters/candi-muggins
406,Candy Southern,https://www.marvel.com/characters/candy-southern
407,Cannonball ,https://www.marvel.com/characters/cannonball-sam-guthrie
408,Cap'n Oz,https://www.marvel.com/characters/cap-n-oz
409,Captain America ,https://www.marvel.com/characters/captain-america-earth-58163
410,Captain America ,https://www.marvel.com/characters/captain-america-mc2
411,Captain America,https://www.marvel.com/characters/captain-america-steve-rogers
412,Captain America ,https://www.marvel.com/characters/captain-america-ultimate
413,Captain America ,https://www.marvel.com/characters/captain-america-william-burnside
414,Captain Atlas,https://www.marvel.com/characters/captain-atlas
415,Captain Axis,https://www.marvel.com/characters/captain-axis
416,Captain Barracuda,https://www.marvel.com/characters/captain-barracuda
417,Captain Britain ,https://www.marvel.com/characters/captain-britain-brian-braddock
418,Captain Britain ,https://www.marvel.com/characters/captain-britain-earth-58163
419,Captain Britain ,https://www.marvel.com/characters/captain-britain-ultimate
420,Captain Marvel,https://www.marvel.com/characters/captain-marvel-carol-danvers
421,Captain Marvel ,https://www.marvel.com/characters/captain-marvel-earth-58163
422,Captain Marvel ,https://www.marvel.com/characters/captain-marvel-mar-vell
423,Captain Marvel ,https://www.marvel.com/characters/captain-marvel-noh-varr
424,Captain Omen,https://www.marvel.com/characters/captain-omen
425,Captain Rectitude,https://www.marvel.com/characters/captain-rectitude
426,Captain Shelly Conklin,https://www.marvel.com/characters/captain-shelly-conklin
427,Captain U.K.,https://www.marvel.com/characters/captain-u-k
428,Captain Universe,https://www.marvel.com/characters/captain-universe
429,Cardiac,https://www.marvel.com/characters/cardiac
430,Caregiver,https://www.marvel.com/characters/caregiver
431,Caretaker,https://www.marvel.com/characters/caretaker
432,Caretaker ,https://www.marvel.com/characters/caretaker-sara
433,Carina Walters,https://www.marvel.com/characters/carina-walters
434,Carjack,https://www.marvel.com/characters/carjack
435,Carl Rives,https://www.marvel.com/characters/carl-rives
436,Carlie Cooper,https://www.marvel.com/characters/carlie-cooper
437,Carlos Javier ,https://www.marvel.com/characters/carlos-javier-earth-311
438,Carlos Lobo,https://www.marvel.com/characters/carlos-lobo
439,Carmella Unuscione,https://www.marvel.com/characters/carmella-unuscione
440,Carnage ,https://www.marvel.com/characters/carnage-cletus-kasady
441,Carol Danvers ,https://www.marvel.com/characters/carol-danvers-age-of-apocalypse
442,Carrion ,https://www.marvel.com/characters/carrion-malcolm-mcbride
443,Carrion ,https://www.marvel.com/characters/carrion-miles-warren
444,Carrion ,https://www.marvel.com/characters/carrion-william-allen
445,Carter Ghazikhanian,https://www.marvel.com/characters/carter-ghazikhanian
446,Carthus,https://www.marvel.com/characters/carthus
447,Carver,https://www.marvel.com/characters/carver
448,Cassandra Nova,https://www.marvel.com/characters/cassandra-nova
449,Cat ,https://www.marvel.com/characters/cat-prowler
450,Cat ,https://www.marvel.com/characters/cat-shen-kuei
451,Cat ,https://www.marvel.com/characters/cat-shirlee-bryant
452,Catastrophus,https://www.marvel.com/characters/catastrophus
453,Catseye,https://www.marvel.com/characters/catseye
454,Cecilia Reyes,https://www.marvel.com/characters/cecilia-reyes
455,Celeste Cuckoo,https://www.marvel.com/characters/celeste-cuckoo
456,Celia Ricadonna,https://www.marvel.com/characters/celia-ricadonna
457,Cell,https://www.marvel.com/characters/cell
458,Centaurion,https://www.marvel.com/characters/centaurion
459,Centennial,https://www.marvel.com/characters/centennial
460,Centurious,https://www.marvel.com/characters/centurious
461,Century,https://www.marvel.com/characters/century
462,Cerebra ,https://www.marvel.com/characters/cerebra-earth-928
463,Cerise ,https://www.marvel.com/characters/cerise-shi-ar
464,Ch'ak,https://www.marvel.com/characters/ch-ak
465,Ch'i-Lin,https://www.marvel.com/characters/ch-i-lin
466,Chain Lightning ,https://www.marvel.com/characters/chain-lightning-counter-earth
467,Chamber,https://www.marvel.com/characters/chamber
468,Chamber ,https://www.marvel.com/characters/chamber-age-of-apocalypse
469,Chameleon,https://www.marvel.com/characters/chameleon
470,Champion,https://www.marvel.com/characters/champion
471,Changeling,https://www.marvel.com/characters/changeling
472,Chaos ,https://www.marvel.com/characters/chaos-daniel-dash
473,Chaos Mites,https://www.marvel.com/characters/chaos-mites
